InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
145525,A100,Watch,3,2023-01-14 18:00:00,83.0,10013,Netherlands,249.0
119830,D400,Watch,1,2023-01-14 19:00:00,13.25,10090,France,13.25
117429,A100,Shoes,1,2023-01-14 20:00:00,94.47,10147,United Kingdom,94.47
106893,C300,Shoes,6,2023-01-14 21:00:00,99.99,10003,France,599.9399999999999
179909,A100,T-shirt,7,2023-01-14 22:00:00,89.21,10151,Netherlands,624.4699999999999
147333,C300,Watch,9,2023-01-14 23:00:00,75.2,10075,Germany,676.8000000000001
103436,C300,Bag,6,2023-01-15 00:00:00,51.29,10027,Netherlands,307.74
174290,B200,Watch,5,2023-01-15 01:00:00,12.83,10098,France,64.15
176213,A100,Shoes,2,2023-01-15 02:00:00,74.39,10158,Spain,148.78
105895,A100,Watch,2,2023-01-15 03:00:00,42.7,10066,France,85.4
119738,A100,Shoes,8,2023-01-15 04:00:00,59.17,10191,France,473.36
130746,D400,T-shirt,1,2023-01-15 05:00:00,32.87,10116,United Kingdom,32.87
149377,B200,Bag,8,2023-01-15 06:00:00,28.0,10016,Spain,224.0
148404,B200,T-shirt,7,2023-01-15 07:00:00,35.81,10133,United Kingdom,250.67000000000002
154045,B200,T-shirt,7,2023-01-15 08:00:00,82.31,10106,United Kingdom,576.1700000000001
197888,D400,Bag,5,2023-01-15 09:00:00,45.52,10187,Netherlands,227.60000000000002
139790,A100,Bag,3,2023-01-15 10:00:00,34.61,10080,Germany,103.83
105600,A100,Bag,7,2023-01-15 11:00:00,46.13,10010,France,322.91
194660,A100,Shoes,7,2023-01-15 12:00:00,8.07,10165,Spain,56.49
193179,B200,T-shirt,7,2023-01-15 13:00:00,89.61,10100,France,627.27
140764,B200,Shoes,2,2023-01-15 14:00:00,57.42,10161,United Kingdom,114.84
174543,C300,Bag,3,2023-01-15 15:00:00,14.96,10174,Germany,44.88
145714,D400,Shoes,3,2023-01-15 16:00:00,32.4,10159,United Kingdom,97.19999999999999
156835,D400,Bag,4,2023-01-15 17:00:00,98.44,10106,France,393.76
173744,B200,Watch,9,2023-01-15 18:00:00,61.34,10119,Netherlands,552.0600000000001
156491,C300,Bag,1,2023-01-15 19:00:00,32.68,10184,France,32.68
118589,A100,T-shirt,7,2023-01-15 20:00:00,45.5,10173,United Kingdom,318.5
143484,B200,T-shirt,7,2023-01-15 21:00:00,29.56,10162,Spain,206.92
182989,D400,T-shirt,4,2023-01-15 22:00:00,8.02,10149,Spain,32.08
136212,D400,Shoes,1,2023-01-15 23:00:00,84.99,10143,Spain,84.99
143525,D400,T-shirt,3,2023-01-16 00:00:00,32.79,10105,Spain,98.37
147202,A100,Bag,5,2023-01-16 01:00:00,84.65,10117,Spain,423.25
132635,D400,Watch,2,2023-01-16 02:00:00,50.46,10075,Germany,100.92
163208,A100,T-shirt,7,2023-01-16 03:00:00,22.37,10004,Germany,156.59
133828,A100,Shoes,7,2023-01-16 04:00:00,81.18,10025,Netherlands,568.26
118711,A100,Watch,5,2023-01-16 05:00:00,40.83,10076,Spain,204.14999999999998
103420,B200,T-shirt,6,2023-01-16 06:00:00,72.23,10151,United Kingdom,433.38
196752,A100,T-shirt,1,2023-01-16 07:00:00,84.54,10066,United Kingdom,84.54
100301,C300,Watch,4,2023-01-16 08:00:00,96.48,10031,France,385.92
145236,D400,T-shirt,4,2023-01-16 09:00:00,13.15,10150,Spain,52.6
166235,B200,Shoes,8,2023-01-16 10:00:00,5.8,10176,United Kingdom,46.4
154240,D400,Bag,2,2023-01-16 11:00:00,57.1,10118,Netherlands,114.2
165726,A100,Bag,1,2023-01-16 12:00:00,30.1,10189,United Kingdom,30.1
110492,B200,Watch,7,2023-01-16 13:00:00,49.56,10101,Netherlands,346.92
106102,C300,Bag,6,2023-01-16 14:00:00,11.9,10108,Spain,71.4
150336,A100,T-shirt,5,2023-01-16 15:00:00,52.65,10078,France,263.25
185314,D400,T-shirt,8,2023-01-16 16:00:00,16.86,10065,France,134.88
126641,C300,Shoes,2,2023-01-16 17:00:00,84.67,10138,Germany,169.34
134584,A100,Bag,2,2023-01-16 18:00:00,77.15,10079,Spain,154.3
132745,C300,Watch,9,2023-01-16 19:00:00,12.04,10145,United Kingdom,108.35999999999999
123093,A100,T-shirt,1,2023-01-16 20:00:00,84.45,10009,France,84.45
166105,B200,Watch,6,2023-01-16 21:00:00,35.87,10076,Netherlands,215.21999999999997
151885,A100,T-shirt,3,2023-01-16 22:00:00,38.52,10059,Netherlands,115.56
136631,B200,T-shirt,5,2023-01-16 23:00:00,22.08,10007,United Kingdom,110.39999999999999
172991,A100,Shoes,8,2023-01-17 00:00:00,84.35,10198,United Kingdom,674.8
104014,A100,Bag,7,2023-01-17 01:00:00,43.45,10047,Spain,304.15000000000003
111093,D400,Shoes,4,2023-01-17 02:00:00,9.64,10080,United Kingdom,38.56
118070,C300,Bag,8,2023-01-17 03:00:00,96.79,10040,United Kingdom,774.32
135777,C300,Watch,2,2023-01-17 04:00:00,29.31,10122,United Kingdom,58.62
156958,C300,Bag,7,2023-01-17 05:00:00,93.94,10007,France,657.5799999999999
182074,A100,Watch,5,2023-01-17 06:00:00,33.62,10092,Spain,168.1
110729,A100,T-shirt,6,2023-01-17 07:00:00,83.99,10164,United Kingdom,503.93999999999994
199713,A100,Watch,3,2023-01-17 08:00:00,68.1,10090,United Kingdom,204.29999999999998
145017,B200,Watch,7,2023-01-17 09:00:00,86.82,10164,Netherlands,607.74
166320,B200,T-shirt,7,2023-01-17 10:00:00,97.73,10063,France,684.11
127751,D400,Watch,2,2023-01-17 11:00:00,87.79,10186,United Kingdom,175.58
178069,A100,Watch,1,2023-01-17 12:00:00,43.35,10126,France,43.35
154748,C300,T-shirt,2,2023-01-17 13:00:00,82.38,10087,Spain,164.76
105801,C300,T-shirt,8,2023-01-17 14:00:00,72.61,10044,Spain,580.88
119190,D400,T-shirt,3,2023-01-17 15:00:00,10.85,10143,Germany,32.55
149689,C300,Bag,4,2023-01-17 16:00:00,93.33,10025,Netherlands,373.32
150993,D400,T-shirt,8,2023-01-17 17:00:00,49.27,10158,Germany,394.16
129592,A100,T-shirt,3,2023-01-17 18:00:00,17.77,10154,France,53.31
110647,C300,Watch,6,2023-01-17 19:00:00,45.41,10170,Netherlands,272.46
108716,A100,Shoes,2,2023-01-17 20:00:00,62.3,10014,United Kingdom,124.6
188891,B200,Shoes,3,2023-01-17 21:00:00,59.43,10057,Netherlands,178.29
187545,C300,Bag,1,2023-01-17 22:00:00,59.61,10176,Netherlands,59.61
189912,B200,Bag,9,2023-01-17 23:00:00,29.3,10078,Spain,263.7
170316,C300,Shoes,4,2023-01-18 00:00:00,65.11,10024,Germany,260.44
102368,A100,Shoes,6,2023-01-18 01:00:00,91.2,10067,Spain,547.2
177575,D400,T-shirt,7,2023-01-18 02:00:00,41.92,10035,Spain,293.44
106655,A100,Watch,2,2023-01-18 03:00:00,64.91,10116,Germany,129.82
170031,A100,T-shirt,8,2023-01-18 04:00:00,28.18,10079,Spain,225.44
176429,A100,Bag,9,2023-01-18 05:00:00,9.59,10174,Netherlands,86.31
191083,C300,Shoes,2,2023-01-18 06:00:00,60.64,10058,France,121.28
187922,D400,Bag,5,2023-01-18 07:00:00,9.52,10179,United Kingdom,47.599999999999994
155766,B200,T-shirt,2,2023-01-18 08:00:00,73.74,10039,United Kingdom,147.48
113403,A100,Bag,5,2023-01-18 09:00:00,68.68,10170,Spain,343.40000000000003
132097,C300,Bag,7,2023-01-18 10:00:00,40.09,10116,Germany,280.63
178657,B200,Watch,6,2023-01-18 11:00:00,44.07,10183,Netherlands,264.42
110966,A100,Bag,4,2023-01-18 12:00:00,92.19,10080,Spain,368.76
199157,B200,T-shirt,2,2023-01-18 13:00:00,6.25,10130,Netherlands,12.5
193848,A100,Watch,7,2023-01-18 14:00:00,58.51,10070,Netherlands,409.57
152921,B200,Bag,9,2023-01-18 15:00:00,92.72,10139,United Kingdom,834.48
149726,B200,T-shirt,1,2023-01-18 16:00:00,91.83,10192,France,91.83
150300,D400,Shoes,3,2023-01-18 17:00:00,60.54,10170,France,181.62
122677,D400,Watch,7,2023-01-18 18:00:00,41.22,10100,Germany,288.53999999999996
155609,A100,Bag,9,2023-01-18 19:00:00,14.4,10069,France,129.6
196825,C300,Bag,5,2023-01-18 20:00:00,21.51,10173,Spain,107.55000000000001
156661,D400,Watch,7,2023-01-18 21:00:00,69.57,10187,United Kingdom,486.98999999999995
131024,B200,T-shirt,7,2023-01-18 22:00:00,6.58,10188,United Kingdom,46.06
170313,D400,Bag,4,2023-01-18 23:00:00,88.93,10176,Netherlands,355.72
153006,D400,T-shirt,5,2023-01-19 00:00:00,60.85,10024,Spain,304.25
195285,A100,Watch,2,2023-01-19 01:00:00,9.29,10088,Spain,18.58
115338,D400,Bag,8,2023-01-19 02:00:00,27.78,10130,Netherlands,222.24
168027,D400,Shoes,1,2023-01-19 03:00:00,61.45,10195,Netherlands,61.45
192772,B200,Shoes,2,2023-01-19 04:00:00,8.38,10062,United Kingdom,16.76
180135,D400,Shoes,3,2023-01-19 05:00:00,79.1,10029,Spain,237.29999999999998
119508,B200,Watch,7,2023-01-19 06:00:00,92.39,10092,France,646.73
103051,D400,Bag,6,2023-01-19 07:00:00,96.32,10131,France,577.92
148747,D400,Watch,7,2023-01-19 08:00:00,74.7,10077,United Kingdom,522.9
187142,C300,Bag,5,2023-01-19 09:00:00,86.4,10084,France,432.0
187235,D400,Shoes,4,2023-01-19 10:00:00,63.02,10070,France,252.08
154021,B200,Shoes,7,2023-01-19 11:00:00,48.56,10148,Spain,339.92
166412,B200,T-shirt,3,2023-01-19 12:00:00,72.75,10070,Spain,218.25
158335,A100,Watch,7,2023-01-19 13:00:00,26.3,10128,Germany,184.1
156179,A100,Watch,2,2023-01-19 14:00:00,15.43,10187,Spain,30.86
132093,C300,T-shirt,8,2023-01-19 15:00:00,77.38,10033,Germany,619.04
169678,B200,Shoes,6,2023-01-19 16:00:00,96.03,10086,Spain,576.1800000000001
180738,B200,Shoes,3,2023-01-19 17:00:00,59.86,10130,Netherlands,179.57999999999998
139734,B200,Watch,3,2023-01-19 18:00:00,50.84,10017,Spain,152.52
172615,C300,Bag,5,2023-01-19 19:00:00,55.77,10042,Germany,278.85
173523,B200,Shoes,3,2023-01-19 20:00:00,50.45,10075,France,151.35000000000002
194476,A100,T-shirt,6,2023-01-19 21:00:00,47.01,10077,Spain,282.06
117019,C300,T-shirt,2,2023-01-19 22:00:00,94.97,10040,France,189.94
183613,A100,T-shirt,8,2023-01-19 23:00:00,50.58,10105,France,404.64
191794,A100,Watch,9,2023-01-20 00:00:00,12.7,10108,Spain,114.3
186672,C300,Watch,7,2023-01-20 01:00:00,77.72,10023,Spain,544.04
173847,D400,Watch,3,2023-01-20 02:00:00,42.2,10023,Netherlands,126.60000000000001
182750,D400,Watch,4,2023-01-20 03:00:00,72.52,10002,Germany,290.08
179634,A100,T-shirt,2,2023-01-20 04:00:00,60.06,10186,Spain,120.12
128251,D400,T-shirt,9,2023-01-20 05:00:00,72.75,10185,France,654.75
125945,B200,Watch,5,2023-01-20 06:00:00,10.89,10072,France,54.45
190852,C300,Watch,2,2023-01-20 07:00:00,8.22,10023,Spain,16.44
132217,A100,T-shirt,6,2023-01-20 08:00:00,40.96,10193,Germany,245.76
108308,B200,Watch,7,2023-01-20 09:00:00,70.85,10118,France,495.94999999999993
105949,D400,Watch,2,2023-01-20 10:00:00,26.25,10039,Netherlands,52.5
151990,B200,Watch,1,2023-01-20 11:00:00,46.17,10070,France,46.17
101150,D400,Watch,7,2023-01-20 12:00:00,98.18,10136,Germany,687.26
189480,A100,Shoes,1,2023-01-20 13:00:00,25.41,10108,United Kingdom,25.41
174740,B200,Watch,3,2023-01-20 14:00:00,85.55,10102,Netherlands,256.65
166617,C300,T-shirt,4,2023-01-20 15:00:00,83.42,10187,Netherlands,333.68
194841,A100,T-shirt,2,2023-01-20 16:00:00,89.68,10166,United Kingdom,179.36
116896,B200,T-shirt,7,2023-01-20 17:00:00,91.94,10032,Netherlands,643.5799999999999
146175,B200,T-shirt,5,2023-01-20 18:00:00,53.2,10161,Netherlands,266.0
107805,D400,Watch,1,2023-01-20 19:00:00,69.78,10061,Netherlands,69.78
105237,A100,Shoes,8,2023-01-20 20:00:00,63.79,10084,France,510.32
120056,A100,Bag,7,2023-01-20 21:00:00,34.35,10060,France,240.45000000000002
145543,A100,Bag,4,2023-01-20 22:00:00,31.58,10092,Spain,126.32
156556,A100,Bag,2,2023-01-20 23:00:00,37.45,10026,Spain,74.9
103343,D400,Bag,7,2023-01-21 00:00:00,25.75,10125,France,180.25
113500,C300,T-shirt,2,2023-01-21 01:00:00,76.95,10144,Netherlands,153.9
153222,A100,Watch,6,2023-01-21 02:00:00,96.63,10059,Germany,579.78
129375,D400,Watch,1,2023-01-21 03:00:00,87.44,10169,United Kingdom,87.44
109662,C300,Bag,7,2023-01-21 04:00:00,25.7,10046,Spain,179.9
116964,C300,Bag,7,2023-01-21 05:00:00,9.93,10111,Netherlands,69.50999999999999
159638,D400,Shoes,4,2023-01-21 06:00:00,76.92,10086,Spain,307.68
173666,A100,Shoes,4,2023-01-21 07:00:00,42.07,10180,Germany,168.28
185067,C300,Shoes,5,2023-01-21 08:00:00,83.34,10108,Netherlands,416.70000000000005
167215,A100,T-shirt,2,2023-01-21 09:00:00,79.03,10148,France,158.06
169042,A100,Watch,9,2023-01-21 10:00:00,64.41,10135,Germany,579.6899999999999
113284,B200,T-shirt,4,2023-01-21 11:00:00,29.26,10072,Spain,117.04
172789,A100,T-shirt,9,2023-01-21 12:00:00,14.88,10121,Netherlands,133.92000000000002
184664,B200,Watch,3,2023-01-21 13:00:00,29.0,10096,Netherlands,87.0
193468,C300,Shoes,9,2023-01-21 14:00:00,53.43,10185,United Kingdom,480.87
161389,D400,Watch,1,2023-01-21 15:00:00,98.05,10067,United Kingdom,98.05
109435,B200,Bag,7,2023-01-21 16:00:00,11.05,10062,United Kingdom,77.35000000000001
154340,D400,Shoes,4,2023-01-21 17:00:00,24.01,10186,France,96.04
144078,C300,Watch,7,2023-01-21 18:00:00,64.59,10081,Netherlands,452.13
178832,A100,T-shirt,6,2023-01-21 19:00:00,33.91,10029,Netherlands,203.45999999999998
151293,C300,Watch,4,2023-01-21 20:00:00,86.56,10024,Spain,346.24
195981,D400,Shoes,4,2023-01-21 21:00:00,18.24,10120,France,72.96
178781,C300,Bag,8,2023-01-21 22:00:00,96.5,10096,United Kingdom,772.0
160403,A100,T-shirt,7,2023-01-21 23:00:00,91.68,10098,Netherlands,641.76
129124,C300,Bag,4,2023-01-22 00:00:00,89.32,10105,United Kingdom,357.28
195435,A100,Bag,6,2023-01-22 01:00:00,21.44,10055,Germany,128.64000000000001
143919,B200,T-shirt,6,2023-01-22 02:00:00,36.3,10161,France,217.79999999999998
135247,D400,Watch,1,2023-01-22 03:00:00,81.39,10177,United Kingdom,81.39
194758,A100,Watch,2,2023-01-22 04:00:00,81.74,10129,France,163.48
191747,A100,Bag,4,2023-01-22 05:00:00,71.99,10052,Netherlands,287.96
162752,C300,Watch,6,2023-01-22 06:00:00,47.56,10125,Germany,285.36
156573,B200,Shoes,6,2023-01-22 07:00:00,34.6,10040,Spain,207.60000000000002
159101,A100,Bag,1,2023-01-22 08:00:00,96.48,10022,Germany,96.48
126646,B200,Bag,8,2023-01-22 09:00:00,18.23,10188,France,145.84
123049,B200,Bag,2,2023-01-22 10:00:00,9.16,10030,Germany,18.32
179605,C300,Shoes,5,2023-01-22 11:00:00,5.87,10193,Netherlands,29.35
198116,A100,Bag,4,2023-01-22 12:00:00,78.63,10001,France,314.52
197379,C300,Watch,5,2023-01-22 13:00:00,10.39,10196,France,51.95
168385,D400,Watch,5,2023-01-22 14:00:00,56.17,10059,Netherlands,280.85
140158,D400,Watch,8,2023-01-22 15:00:00,39.89,10077,United Kingdom,319.12
165417,A100,Watch,7,2023-01-22 16:00:00,18.96,10022,Spain,132.72
123289,B200,Bag,9,2023-01-22 17:00:00,75.36,10184,Germany,678.24
109823,A100,Shoes,1,2023-01-22 18:00:00,10.23,10034,Spain,10.23
160160,A100,T-shirt,6,2023-01-22 19:00:00,35.25,10000,Spain,211.5
141975,D400,Watch,6,2023-01-22 20:00:00,58.41,10104,Netherlands,350.46
109540,D400,T-shirt,2,2023-01-22 21:00:00,43.23,10175,United Kingdom,86.46
116364,B200,T-shirt,8,2023-01-22 22:00:00,29.62,10048,Spain,236.96
104611,B200,Bag,6,2023-01-22 23:00:00,92.97,10167,France,557.8199999999999
127663,A100,Watch,9,2023-01-23 00:00:00,93.44,10061,United Kingdom,840.96
151991,C300,Watch,5,2023-01-23 01:00:00,44.53,10014,Netherlands,222.65
157679,A100,Watch,7,2023-01-23 02:00:00,42.41,10157,Spain,296.87
130977,B200,T-shirt,6,2023-01-23 03:00:00,34.2,10020,Netherlands,205.20000000000002
194704,C300,Watch,5,2023-01-23 04:00:00,86.3,10135,Germany,431.5
149115,D400,Watch,6,2023-01-23 05:00:00,58.95,10134,Netherlands,353.70000000000005
191007,B200,Shoes,4,2023-01-23 06:00:00,13.5,10104,France,54.0
188223,B200,Bag,3,2023-01-23 07:00:00,86.07,10033,Netherlands,258.21
160890,C300,Watch,1,2023-01-23 08:00:00,55.81,10120,United Kingdom,55.81
166387,B200,Watch,1,2023-01-23 09:00:00,44.48,10191,Germany,44.48
118071,B200,Bag,6,2023-01-23 10:00:00,37.1,10169,France,222.60000000000002
159275,B200,Bag,9,2023-01-23 11:00:00,14.45,10180,Germany,130.04999999999998
172369,B200,T-shirt,8,2023-01-23 12:00:00,95.89,10095,France,767.12
111938,B200,T-shirt,2,2023-01-23 13:00:00,75.42,10197,Germany,150.84
135195,B200,T-shirt,9,2023-01-23 14:00:00,17.52,10009,Spain,157.68
191680,B200,Bag,8,2023-01-23 15:00:00,53.57,10089,Netherlands,428.56
104000,B200,Shoes,9,2023-01-23 16:00:00,57.78,10057,United Kingdom,520.02
170588,D400,Watch,4,2023-01-23 17:00:00,20.95,10108,United Kingdom,83.8
193610,B200,Bag,9,2023-01-23 18:00:00,45.59,10098,Spain,410.31000000000006
197856,D400,Shoes,2,2023-01-23 19:00:00,66.35,10108,Germany,132.7
138304,D400,Bag,1,2023-01-23 20:00:00,31.98,10131,Netherlands,31.98
169449,A100,Shoes,9,2023-01-23 21:00:00,36.5,10088,Spain,328.5
182986,A100,Bag,8,2023-01-23 22:00:00,16.59,10135,Germany,132.72
189643,D400,Bag,7,2023-01-23 23:00:00,44.26,10011,Netherlands,309.82
120764,D400,Shoes,8,2023-01-24 00:00:00,60.47,10117,Germany,483.76
186027,B200,Shoes,1,2023-01-24 01:00:00,16.07,10087,United Kingdom,16.07
138494,A100,Shoes,9,2023-01-24 02:00:00,63.4,10087,Netherlands,570.6
103373,C300,Shoes,9,2023-01-24 03:00:00,42.79,10152,United Kingdom,385.11
112161,A100,Shoes,9,2023-01-24 04:00:00,69.43,10154,United Kingdom,624.8700000000001
197532,D400,Shoes,6,2023-01-24 05:00:00,34.91,10129,Netherlands,209.45999999999998
192658,D400,Shoes,4,2023-01-24 06:00:00,59.01,10072,Spain,236.04
127350,B200,Shoes,2,2023-01-24 07:00:00,63.22,10182,Germany,126.44
193008,B200,Bag,4,2023-01-24 08:00:00,70.6,10185,Netherlands,282.4
194297,A100,Shoes,7,2023-01-24 09:00:00,76.91,10160,United Kingdom,538.37
125351,B200,Shoes,1,2023-01-24 10:00:00,17.95,10082,Germany,17.95
188668,C300,Bag,9,2023-01-24 11:00:00,96.7,10176,Netherlands,870.3000000000001
115305,C300,Bag,3,2023-01-24 12:00:00,85.15,10004,Spain,255.45000000000002
175353,B200,T-shirt,4,2023-01-24 13:00:00,58.42,10046,Netherlands,233.68
176797,C300,T-shirt,5,2023-01-24 14:00:00,89.58,10023,Netherlands,447.9
165953,C300,Shoes,3,2023-01-24 15:00:00,41.33,10120,France,123.99
157458,A100,Shoes,4,2023-01-24 16:00:00,8.26,10094,Germany,33.04
120358,C300,T-shirt,5,2023-01-24 17:00:00,74.07,10171,Netherlands,370.34999999999997
103267,D400,T-shirt,1,2023-01-24 18:00:00,94.62,10195,United Kingdom,94.62
182745,D400,Watch,9,2023-01-24 19:00:00,20.38,10141,United Kingdom,183.42
189588,A100,Watch,4,2023-01-24 20:00:00,66.17,10163,France,264.68
138513,B200,Shoes,9,2023-01-24 21:00:00,82.28,10050,United Kingdom,740.52
126092,A100,Watch,4,2023-01-24 22:00:00,90.98,10133,Netherlands,363.92
111338,B200,T-shirt,1,2023-01-24 23:00:00,31.27,10144,Germany,31.27
100412,B200,Shoes,5,2023-01-25 00:00:00,17.23,10081,France,86.15
107543,B200,Bag,9,2023-01-25 01:00:00,28.55,10071,France,256.95
133496,B200,Bag,3,2023-01-25 02:00:00,59.88,10050,Spain,179.64000000000001
160692,B200,T-shirt,5,2023-01-25 03:00:00,92.28,10051,Spain,461.4
189084,A100,Watch,3,2023-01-25 04:00:00,60.34,10011,Germany,181.02
192920,B200,Bag,3,2023-01-25 05:00:00,92.36,10080,Germany,277.08
144425,C300,Watch,1,2023-01-25 06:00:00,78.15,10094,France,78.15
138756,C300,Bag,2,2023-01-25 07:00:00,61.85,10114,Netherlands,123.7
118888,B200,Watch,2,2023-01-25 08:00:00,7.07,10128,Netherlands,14.14
135735,C300,Bag,9,2023-01-25 09:00:00,36.64,10010,Spain,329.76
147295,D400,Bag,7,2023-01-25 10:00:00,10.46,10015,Germany,73.22
183042,A100,Shoes,8,2023-01-25 11:00:00,35.61,10100,Germany,284.88
185999,A100,Shoes,2,2023-01-25 12:00:00,10.92,10112,Netherlands,21.84
117955,B200,T-shirt,9,2023-01-25 13:00:00,20.94,10091,Spain,188.46
137841,B200,Bag,3,2023-01-25 14:00:00,44.02,10008,Netherlands,132.06
170640,D400,Watch,2,2023-01-25 15:00:00,53.91,10118,Netherlands,107.82
165510,B200,Bag,1,2023-01-25 16:00:00,25.63,10122,France,25.63
134911,C300,Watch,9,2023-01-25 17:00:00,74.59,10007,Germany,671.3100000000001
159031,D400,Watch,8,2023-01-25 18:00:00,61.08,10024,France,488.64
188726,C300,Bag,4,2023-01-25 19:00:00,70.72,10167,France,282.88
107357,A100,Watch,7,2023-01-25 20:00:00,74.61,10194,Netherlands,522.27
132479,C300,T-shirt,3,2023-01-25 21:00:00,74.06,10118,Spain,222.18
161476,A100,Shoes,3,2023-01-25 22:00:00,93.94,10150,Netherlands,281.82
144811,C300,Watch,4,2023-01-25 23:00:00,27.54,10189,Spain,110.16
136208,A100,Bag,2,2023-01-26 00:00:00,30.66,10022,Germany,61.32
120150,B200,Shoes,4,2023-01-26 01:00:00,13.95,10043,United Kingdom,55.8
171180,C300,T-shirt,3,2023-01-26 02:00:00,61.3,10055,Germany,183.89999999999998
143286,A100,Watch,8,2023-01-26 03:00:00,42.54,10195,Netherlands,340.32
168450,C300,Watch,2,2023-01-26 04:00:00,52.14,10122,Spain,104.28
121352,D400,Shoes,9,2023-01-26 05:00:00,21.13,10022,United Kingdom,190.17
155069,B200,Watch,3,2023-01-26 06:00:00,66.66,10008,Spain,199.98
114397,A100,Bag,4,2023-01-26 07:00:00,63.81,10003,Spain,255.24
141555,D400,Shoes,3,2023-01-26 08:00:00,30.15,10161,United Kingdom,90.44999999999999
146959,C300,Shoes,3,2023-01-26 09:00:00,49.21,10161,United Kingdom,147.63
100728,D400,Watch,8,2023-01-26 10:00:00,89.96,10120,Germany,719.68
150517,C300,T-shirt,8,2023-01-26 11:00:00,78.48,10097,France,627.84
166234,B200,T-shirt,6,2023-01-26 12:00:00,26.56,10169,United Kingdom,159.35999999999999
139954,D400,T-shirt,4,2023-01-26 13:00:00,88.49,10130,France,353.96
147280,B200,T-shirt,1,2023-01-26 14:00:00,11.39,10082,France,11.39
179459,A100,Shoes,4,2023-01-26 15:00:00,44.32,10033,France,177.28
116779,C300,Shoes,8,2023-01-26 16:00:00,12.61,10104,France,100.88
163932,C300,Watch,6,2023-01-26 17:00:00,92.8,10106,United Kingdom,556.8
172936,B200,T-shirt,2,2023-01-26 18:00:00,8.87,10042,Spain,17.74
124466,B200,T-shirt,3,2023-01-26 19:00:00,19.37,10194,United Kingdom,58.11
136939,A100,Watch,7,2023-01-26 20:00:00,91.93,10164,United Kingdom,643.51
169896,D400,Watch,4,2023-01-26 21:00:00,60.3,10011,Netherlands,241.2
135270,C300,Watch,4,2023-01-26 22:00:00,80.54,10015,Netherlands,322.16
159163,C300,Bag,5,2023-01-26 23:00:00,6.56,10061,Germany,32.8
182637,A100,Watch,8,2023-01-27 00:00:00,44.81,10016,France,358.48
151934,A100,Watch,7,2023-01-27 01:00:00,98.52,10014,France,689.64
164895,B200,Bag,9,2023-01-27 02:00:00,60.08,10025,Netherlands,540.72
132307,B200,T-shirt,5,2023-01-27 03:00:00,85.72,10044,Spain,428.6
154098,D400,Shoes,1,2023-01-27 04:00:00,96.54,10129,Germany,96.54
160921,A100,T-shirt,4,2023-01-27 05:00:00,70.08,10144,Spain,280.32
105486,D400,Shoes,6,2023-01-27 06:00:00,36.12,10064,Netherlands,216.71999999999997
108335,A100,Shoes,6,2023-01-27 07:00:00,34.32,10093,Spain,205.92000000000002
186900,C300,Watch,9,2023-01-27 08:00:00,11.77,10029,France,105.92999999999999
189112,A100,Watch,5,2023-01-27 09:00:00,45.64,10067,Netherlands,228.2
197203,A100,Bag,5,2023-01-27 10:00:00,91.96,10105,Spain,459.79999999999995
111130,C300,T-shirt,6,2023-01-27 11:00:00,50.42,10043,Germany,302.52
187508,A100,T-shirt,6,2023-01-27 12:00:00,91.54,10095,Germany,549.24
160566,D400,Shoes,3,2023-01-27 13:00:00,82.63,10059,United Kingdom,247.89
166703,B200,Watch,6,2023-01-27 14:00:00,98.5,10000,Netherlands,591.0
127192,B200,Watch,8,2023-01-27 15:00:00,95.03,10018,Netherlands,760.24
101062,D400,T-shirt,6,2023-01-27 16:00:00,72.12,10032,Netherlands,432.72
